alpha,categories,county,farms,heads,heads_all,livestock,state,subtypes
-0.0,5.0,87.0,221.0,4968.0,4934.0,cattle,39,3.0
,,87.0,,,,ckn-broilers,39,
,,87.0,,,,ckn-layers,39,
,,87.0,,,,ckn-pullets,39,
,,87.0,,,,ckn-roosters,39,
,,87.0,,,,ducks,39,
,,87.0,,,,guineas,39,
0.0,1.0,87.0,17.0,87.0,87.0,hogs,39,1.0
,,87.0,,,,pheasants,39,
0.0,2.0,87.0,17.0,381.0,381.0,sheep,39,1.0
,,87.0,,,,turkeys,39,
-0.0,7.0,89.0,493.0,19108.0,19018.0,cattle,39,3.0
,,89.0,,,,chukars,39,
,,89.0,,,,ckn-broilers,39,
,,89.0,,,,ckn-layers,39,
,,89.0,,,,ckn-pullets,39,
,,89.0,,,,ckn-roosters,39,
,,89.0,,,,ducks,39,
,,89.0,,,,geese,39,
,,89.0,,,,guineas,39,
0.0,5.0,89.0,80.0,53590.0,53242.0,hogs,39,1.0
,,89.0,,,,peafowl,39,
,,89.0,,,,pheasants,39,
,,89.0,,,,quail,39,
0.0,5.0,89.0,81.0,3929.0,1846.0,sheep,39,1.0
,,89.0,,,,turkeys,39,
-0.0,7.0,91.0,231.0,15342.0,15173.0,cattle,39,3.0
,,91.0,,,,chukars,39,
,,91.0,,,,ckn-broilers,39,
,,91.0,,,,ckn-layers,39,
,,91.0,,,,ckn-pullets,39,
,,91.0,,,,ckn-roosters,39,
,,91.0,,,,ducks,39,
,,91.0,,,,geese,39,
,,91.0,,,,guineas,39,
0.0,4.0,91.0,25.0,15234.0,14957.0,hogs,39,1.0
,,91.0,,,,pigeons,39,
,,91.0,,,,quail,39,
0.0,4.0,91.0,59.0,3400.0,2765.0,sheep,39,1.0
,,91.0,,,,turkeys,39,
0.0,7.0,93.0,131.0,5582.0,4231.0,cattle,39,3.0
,,93.0,,,,chukars,39,
,,93.0,,,,ckn-broilers,39,
,,93.0,,,,ckn-layers,39,
,,93.0,,,,ckn-pullets,39,
,,93.0,,,,ckn-roosters,39,
,,93.0,,,,ducks,39,
,,93.0,,,,emus,39,
,,93.0,,,,geese,39,
,,93.0,,,,guineas,39,
0.0,3.0,93.0,26.0,5443.0,157.0,hogs,39,1.0
,,93.0,,,,peafowl,39,
,,93.0,,,,pheasants,39,
,,93.0,,,,pigeons,39,
,,93.0,,,,poultry-other,39,
,,93.0,,,,quail,39,
,,93.0,,,,rheas,39,
0.0,3.0,93.0,55.0,1098.0,1098.0,sheep,39,1.0
,,93.0,,,,turkeys,39,
-0.0,4.0,95.0,25.0,397.0,79.0,cattle,39,3.0
,,95.0,,,,ckn-broilers,39,
,,95.0,,,,ckn-layers,39,
,,95.0,,,,ckn-pullets,39,
,,95.0,,,,ckn-roosters,39,
,,95.0,,,,ducks,39,
,,95.0,,,,geese,39,
0.0,5.0,95.0,14.0,5568.0,26.0,hogs,39,1.0
,,95.0,,,,peafowl,39,
,,95.0,,,,quail,39,
0.0,2.0,95.0,21.0,189.0,-2.0,sheep,39,1.0
,,95.0,,,,turkeys,39,
-0.0,7.0,97.0,126.0,14797.0,13614.0,cattle,39,3.0
,,97.0,,,,ckn-broilers,39,
,,97.0,,,,ckn-layers,39,
,,97.0,,,,ckn-pullets,39,
,,97.0,,,,ckn-roosters,39,
,,97.0,,,,ducks,39,
,,97.0,,,,geese,39,
,,97.0,,,,guineas,39,
0.0,4.0,97.0,19.0,8210.0,188.0,hogs,39,1.0
,,97.0,,,,peafowl,39,
0.0,3.0,97.0,23.0,792.0,437.0,sheep,39,1.0
,,97.0,,,,turkeys,39,
0.0,7.0,99.0,189.0,13071.0,13072.0,cattle,39,3.0
,,99.0,,,,ckn-broilers,39,
,,99.0,,,,ckn-layers,39,
,,99.0,,,,ckn-pullets,39,
,,99.0,,,,ckn-roosters,39,
,,99.0,,,,ducks,39,
,,99.0,,,,geese,39,
,,99.0,,,,guineas,39,
0.0,3.0,99.0,46.0,812.0,812.0,hogs,39,1.0
,,99.0,,,,peafowl,39,
,,99.0,,,,pheasants,39,
,,99.0,,,,pigeons,39,
0.0,2.0,99.0,40.0,678.0,678.0,sheep,39,1.0
,,99.0,,,,turkeys,39,
-0.0,7.0,101.0,86.0,5511.0,1926.0,cattle,39,3.0
,,101.0,,,,ckn-broilers,39,
,,101.0,,,,ckn-layers,39,
,,101.0,,,,ckn-pullets,39,
,,101.0,,,,ckn-roosters,39,
,,101.0,,,,ducks,39,
,,101.0,,,,geese,39,
,,101.0,,,,guineas,39,
0.0,3.0,101.0,37.0,91878.0,91766.0,hogs,39,1.0
,,101.0,,,,peafowl,39,
,,101.0,,,,pigeons,39,
0.0,4.0,101.0,17.0,1083.0,383.0,sheep,39,1.0
,,101.0,,,,turkeys,39,
-0.0,7.0,103.0,212.0,7214.0,5406.0,cattle,39,3.0
,,103.0,,,,chukars,39,
,,103.0,,,,ckn-broilers,39,
,,103.0,,,,ckn-layers,39,
,,103.0,,,,ckn-pullets,39,
,,103.0,,,,ckn-roosters,39,
,,103.0,,,,ducks,39,
,,103.0,,,,emus,39,
,,103.0,,,,geese,39,
,,103.0,,,,guineas,39,
0.0,2.0,103.0,50.0,328.0,-2.0,hogs,39,1.0
,,103.0,,,,partridges,39,
,,103.0,,,,peafowl,39,
,,103.0,,,,pheasants,39,
,,103.0,,,,pigeons,39,
,,103.0,,,,quail,39,
0.0,3.0,103.0,86.0,1883.0,1883.0,sheep,39,1.0
,,103.0,,,,turkeys,39,
-0.0,6.0,105.0,226.0,6336.0,6339.0,cattle,39,3.0
,,105.0,,,,ckn-broilers,39,
,,105.0,,,,ckn-layers,39,
,,105.0,,,,ckn-pullets,39,
,,105.0,,,,ckn-roosters,39,
,,105.0,,,,ducks,39,
,,105.0,,,,emus,39,
,,105.0,,,,geese,39,
,,105.0,,,,guineas,39,
0.0,1.0,105.0,31.0,155.0,155.0,hogs,39,1.0
,,105.0,,,,peafowl,39,
,,105.0,,,,pheasants,39,
,,105.0,,,,quail,39,
0.0,3.0,105.0,14.0,470.0,162.0,sheep,39,1.0
,,105.0,,,,turkeys,39,
-0.0,7.0,107.0,327.0,90442.0,90442.0,cattle,39,3.0
,,107.0,,,,ckn-broilers,39,
,,107.0,,,,ckn-layers,39,
,,107.0,,,,ckn-pullets,39,
,,107.0,,,,ducks,39,
,,107.0,,,,geese,39,
,,107.0,,,,guineas,39,
0.0,5.0,107.0,119.0,242660.0,242562.0,hogs,39,1.0
,,107.0,,,,peafowl,39,
0.0,3.0,107.0,34.0,874.0,261.0,sheep,39,1.0
,,107.0,,,,turkeys,39,
0.0,7.0,109.0,201.0,5354.0,3840.0,cattle,39,3.0
,,109.0,,,,chukars,39,
,,109.0,,,,ckn-broilers,39,
,,109.0,,,,ckn-layers,39,
,,109.0,,,,ckn-pullets,39,
,,109.0,,,,ckn-roosters,39,
,,109.0,,,,ducks,39,
,,109.0,,,,geese,39,
,,109.0,,,,guineas,39,
0.0,6.0,109.0,55.0,10347.0,1048.0,hogs,39,1.0
,,109.0,,,,peafowl,39,
,,109.0,,,,pheasants,39,
,,109.0,,,,quail,39,
0.0,3.0,109.0,40.0,1361.0,1361.0,sheep,39,1.0
,,109.0,,,,turkeys,39,
0.0,7.0,111.0,370.0,13167.0,10258.0,cattle,39,3.0
,,111.0,,,,ckn-broilers,39,
,,111.0,,,,ckn-layers,39,
,,111.0,,,,ckn-pullets,39,
,,111.0,,,,ckn-roosters,39,
,,111.0,,,,ducks,39,
,,111.0,,,,geese,39,
,,111.0,,,,guineas,39,
0.0,1.0,111.0,31.0,227.0,227.0,hogs,39,1.0
,,111.0,,,,peafowl,39,
0.0,2.0,111.0,34.0,1010.0,1010.0,sheep,39,1.0
,,111.0,,,,turkeys,39,
-0.0,7.0,113.0,115.0,8726.0,8298.0,cattle,39,3.0
,,113.0,,,,ckn-broilers,39,
,,113.0,,,,ckn-layers,39,
,,113.0,,,,ckn-pullets,39,
,,113.0,,,,ckn-roosters,39,
,,113.0,,,,ducks,39,
,,113.0,,,,emus,39,
,,113.0,,,,geese,39,
,,113.0,,,,guineas,39,
0.0,5.0,113.0,30.0,13830.0,130.0,hogs,39,1.0
,,113.0,,,,peafowl,39,
,,113.0,,,,quail,39,
0.0,2.0,113.0,32.0,428.0,428.0,sheep,39,1.0
,,113.0,,,,turkeys,39,
-0.0,7.0,115.0,342.0,13371.0,9766.0,cattle,39,3.0
,,115.0,,,,ckn-broilers,39,
,,115.0,,,,ckn-layers,39,
,,115.0,,,,ckn-pullets,39,
,,115.0,,,,ckn-roosters,39,
,,115.0,,,,ducks,39,
,,115.0,,,,geese,39,
,,115.0,,,,guineas,39,
0.0,2.0,115.0,16.0,12613.0,52.0,hogs,39,1.0
,,115.0,,,,peafowl,39,
,,115.0,,,,pigeons,39,
,,115.0,,,,quail,39,
0.0,3.0,115.0,30.0,1005.0,1005.0,sheep,39,1.0
,,115.0,,,,turkeys,39,
-0.0,7.0,117.0,195.0,6850.0,4324.0,cattle,39,3.0
,,117.0,,,,ckn-broilers,39,
,,117.0,,,,ckn-layers,39,
,,117.0,,,,ckn-pullets,39,
,,117.0,,,,ckn-roosters,39,
,,117.0,,,,ducks,39,
,,117.0,,,,geese,39,
,,117.0,,,,guineas,39,
0.0,5.0,117.0,55.0,21053.0,842.0,hogs,39,1.0
,,117.0,,,,peafowl,39,
,,117.0,,,,pheasants,39,
,,117.0,,,,quail,39,
0.0,4.0,117.0,82.0,3552.0,2691.0,sheep,39,1.0
,,117.0,,,,turkeys,39,
-0.0,7.0,119.0,595.0,24325.0,24669.0,cattle,39,3.0
,,119.0,,,,chukars,39,
,,119.0,,,,ckn-broilers,39,
,,119.0,,,,ckn-layers,39,
,,119.0,,,,ckn-pullets,39,
,,119.0,,,,ckn-roosters,39,
,,119.0,,,,ducks,39,
,,119.0,,,,emus,39,
,,119.0,,,,geese,39,
,,119.0,,,,guineas,39,
0.0,5.0,119.0,55.0,14540.0,834.0,hogs,39,1.0
,,119.0,,,,peafowl,39,
,,119.0,,,,pheasants,39,
,,119.0,,,,pigeons,39,
,,119.0,,,,quail,39,
0.0,4.0,119.0,81.0,3607.0,2808.0,sheep,39,1.0
,,119.0,,,,turkeys,39,
0.0,7.0,121.0,344.0,19569.0,19570.0,cattle,39,3.0
,,121.0,,,,chukars,39,
,,121.0,,,,ckn-broilers,39,
,,121.0,,,,ckn-layers,39,
,,121.0,,,,ckn-pullets,39,
,,121.0,,,,ckn-roosters,39,
,,121.0,,,,ducks,39,
,,121.0,,,,geese,39,
,,121.0,,,,guineas,39,
0.0,1.0,121.0,27.0,234.0,234.0,hogs,39,1.0
0.0,4.0,121.0,36.0,2432.0,1720.0,sheep,39,1.0
,,121.0,,,,turkeys,39,
-0.0,6.0,123.0,45.0,4077.0,3339.0,cattle,39,3.0
,,123.0,,,,ckn-layers,39,
,,123.0,,,,ckn-pullets,39,
,,123.0,,,,ckn-roosters,39,
,,123.0,,,,ducks,39,
,,123.0,,,,emus,39,
,,123.0,,,,geese,39,
,,123.0,,,,guineas,39,
0.0,1.0,123.0,5.0,10.0,10.0,hogs,39,1.0
0.0,3.0,123.0,9.0,269.0,38.0,sheep,39,1.0
,,123.0,,,,turkeys,39,
0.0,7.0,125.0,72.0,18890.0,18952.0,cattle,39,3.0
,,125.0,,,,ckn-broilers,39,
,,125.0,,,,ckn-layers,39,
,,125.0,,,,ckn-pullets,39,
,,125.0,,,,ckn-roosters,39,
,,125.0,,,,ducks,39,
,,125.0,,,,geese,39,
,,125.0,,,,guineas,39,
0.0,4.0,125.0,18.0,51858.0,51082.0,hogs,39,1.0
,,125.0,,,,peafowl,39,
,,125.0,,,,pheasants,39,
,,125.0,,,,pigeons,39,
0.0,2.0,125.0,12.0,215.0,215.0,sheep,39,1.0
,,125.0,,,,turkeys,39,
0.0,7.0,127.0,296.0,7464.0,4770.0,cattle,39,3.0
,,127.0,,,,ckn-broilers,39,
,,127.0,,,,ckn-layers,39,
,,127.0,,,,ckn-pullets,39,
,,127.0,,,,ckn-roosters,39,
,,127.0,,,,ducks,39,
,,127.0,,,,emus,39,
,,127.0,,,,geese,39,
,,127.0,,,,guineas,39,
0.0,3.0,127.0,40.0,12244.0,11938.0,hogs,39,1.0
,,127.0,,,,peafowl,39,
,,127.0,,,,pheasants,39,
,,127.0,,,,quail,39,
0.0,3.0,127.0,56.0,1429.0,1429.0,sheep,39,1.0
,,127.0,,,,turkeys,39,
-0.0,7.0,129.0,104.0,10091.0,10066.0,cattle,39,3.0
,,129.0,,,,ckn-broilers,39,
,,129.0,,,,ckn-layers,39,
,,129.0,,,,ckn-pullets,39,
,,129.0,,,,ckn-roosters,39,
,,129.0,,,,ducks,39,
,,129.0,,,,geese,39,
,,129.0,,,,guineas,39,
0.0,3.0,129.0,19.0,1100.0,50.0,hogs,39,1.0
0.0,3.0,129.0,11.0,902.0,902.0,sheep,39,1.0
,,129.0,,,,turkeys,39,
0.0,7.0,131.0,202.0,6520.0,5332.0,cattle,39,3.0
,,131.0,,,,ckn-broilers,39,
,,131.0,,,,ckn-layers,39,
,,131.0,,,,ckn-pullets,39,
,,131.0,,,,ckn-roosters,39,
,,131.0,,,,ducks,39,
,,131.0,,,,guineas,39,
0.0,3.0,131.0,12.0,12553.0,54.0,hogs,39,1.0
,,131.0,,,,peafowl,39,
0.0,2.0,131.0,8.0,159.0,-2.0,sheep,39,1.0
,,131.0,,,,turkeys,39,
0.0,7.0,133.0,215.0,6613.0,6447.0,cattle,39,3.0
,,133.0,,,,ckn-broilers,39,
,,133.0,,,,ckn-layers,39,
,,133.0,,,,ckn-pullets,39,
,,133.0,,,,ckn-roosters,39,
,,133.0,,,,ducks,39,
,,133.0,,,,geese,39,
,,133.0,,,,guineas,39,
0.0,3.0,133.0,41.0,454.0,208.0,hogs,39,1.0
,,133.0,,,,peafowl,39,
,,133.0,,,,quail,39,
0.0,3.0,133.0,52.0,1445.0,1445.0,sheep,39,1.0
,,133.0,,,,turkeys,39,
0.0,7.0,135.0,294.0,20423.0,20425.0,cattle,39,3.0
,,135.0,,,,ckn-broilers,39,
,,135.0,,,,ckn-layers,39,
,,135.0,,,,ckn-pullets,39,
,,135.0,,,,ckn-roosters,39,
,,135.0,,,,ducks,39,
,,135.0,,,,geese,39,
,,135.0,,,,guineas,39,
0.0,5.0,135.0,42.0,100530.0,99878.0,hogs,39,1.0
,,135.0,,,,peafowl,39,
,,135.0,,,,quail,39,
0.0,3.0,135.0,46.0,1245.0,603.0,sheep,39,1.0
,,135.0,,,,turkeys,39,
0.0,7.0,137.0,155.0,21957.0,21945.0,cattle,39,3.0
,,137.0,,,,ckn-broilers,39,
,,137.0,,,,ckn-layers,39,
,,137.0,,,,ckn-pullets,39,
